FID,X,Y,SOC,Precipitation,Temperature,Elevation,Slope,Soiltype,Green,Red,SWIR1,BSI,EVI,GNDVI,GSAVI,NDVI,NMDI,SAVI
561,233428,2644851,3.65,0.927556661,0.039562936,0.959169099,0.696325249,1,0.738587973,0.618769451,0.08162577,0.278390542,0.506508148,0.447677633,0.430207492,0.432361682,0.598330888,0.38367708
562,299503,2644408,1.84,0.955566996,0.955797838,0.192927633,0.531803897,1,0.257196455,0.436164754,0.255632763,0.813234175,0.535797385,0.281189489,0.621522097,0.056499539,0.037535357,0.875151152
563,206167,2644729,5.73,0.990588732,0.698472232,0.710327469,0.765606391,1,0.433758427,0.975887217,0.244078622,0.109847089,0.075854356,0.656530143,0.36981404,0.883116799,0.999687141,0.611838038
564,180493,2643978,1.13,0.288194046,0.805314278,0.52021896,0.087527495,4,0.723147112,0.653797454,0.741163593,0.22036443,0.09493876,0.314757096,0.784756798,0.712149106,0.527108237,0.432056879
565,180834,2643424,2.18,0.090556115,0.75172696,0.242247411,0.952632403,1,0.916062169,0.222426382,0.389445378,0.863390025,0.541808858,0.224012944,0.800531833,0.597420396,0.238862889,0.625440265
566,213789,2642834,1.84,0.974575825,0.818608322,0.054931204,0.920723239,5,0.400145021,0.986597083,0.325845747,0.052973002,0.446929285,0.159148331,0.958256305,0.116840527,0.135271951,0.1647432
567,193588,2642438,3.69,0.090155603,0.710093589,0.203535138,0.117782142,1,0.797714087,0.503005854,0.954030231,0.946728862,0.755350299,0.731043976,0.703136347,0.825262467,0.040628778,0.616907691
568,180078,2642320,0.66,0.79111746,0.819567894,0.752495834,0.842791632,4,0.394674381,0.780437819,0.365561618,0.859411776,0.91524028,0.890688837,0.035459288,0.382391918,0.266855915,0.65921359
569,198670,2641058,1.95,0.860762273,0.021894852,0.031917097,0.024367197,4,0.047785353,0.739979256,0.580743444,0.809063303,0.745139354,0.985876449,0.364067782,0.191381534,0.842340148,0.054170188
570,195984,2640324,4.93,0.154984263,0.527683114,0.210006575,0.332595483,5,0.385320931,0.450580592,0.763168879,0.114457042,0.324958837,0.201962599,0.787628704,0.641867421,0.248428533,0.367836736
571,228737,2640035,4.45,0.646717386,0.706648775,0.429319191,0.049835296,3,0.118186175,0.027284914,0.121796161,0.716038654,0.114749064,0.510931683,0.630068175,0.775868931,0.939483727,0.800951196
572,204489,2639119,2.74,0.977668274,0.841855347,0.811119164,0.412883571,4,0.54612338,0.55467686,0.273462851,0.564228277,0.503454999,0.805909738,0.343027704,0.320043635,0.992370635,0.038963953
573,298309,2639296,2.17,0.637774525,0.922985729,0.934427987,0.555246624,5,0.086142449,0.246250322,0.214606992,0.886935426,0.212894942,0.312211476,0.040261086,0.288050851,0.574107153,0.293464639
574,184518,2638428,3.22,0.30611403,0.017613568,0.921650508,0.022360055,1,0.927535929,0.929195892,0.754250349,0.131978297,0.753442499,0.493256367,0.136840427,0.07349696,0.116743612,0.574719258
575,301388,2638287,0.81,0.728015168,0.435582479,0.662961132,0.21873669,3,0.791687502,0.580839106,0.404285313,0.135182379,0.849452874,0.664535069,0.214016109,0.872755817,0.340562648,0.699879274
576,181376,2638005,3.39,0.332261725,0.3480489,0.908254612,0.828666304,2,0.355696295,0.241865776,0.585632815,0.017091949,0.371508526,0.286552856,0.715681955,0.714354701,0.703918138,0.550825428
577,204378,2638468,2.34,0.366754571,0.17888569,0.630892351,0.919970329,2,0.647027804,0.162167974,0.7740426,0.222829145,0.905047774,0.291329589,0.697991322,0.294929022,0.373142181,0.178300809
578,223885,2637817,1.36,0.410816657,0.921239676,0.384080383,0.858023742,5,0.38680269,0.970758403,0.157482131,0.195465991,0.099249069,0.114587545,0.880256965,0.415361831,0.650291032,0.534881543
579,192390,2637648,3.88,0.945088315,0.496160376,0.967757987,0.314272005,3,0.053050911,0.849137383,0.080888216,0.676120626,0.87975709,0.800315266,0.649997486,0.934876629,0.690349014,0.528070571
580,197424,2637489,2.44,0.360087922,0.571551847,0.897548774,0.480815343,1,0.306135293,0.3285495,0.940086246,0.813271165,0.171606089,0.113958016,0.147476547,0.645116085,0.169310961,0.051110486
581,216705,2636289,4,0.623531979,0.171313014,0.844428414,0.735650692,5,0.280840935,0.365890927,0.958252836,0.871484252,0.67411014,0.130239891,0.970505441,0.950389522,0.294231974,0.664993521
582,206742,2635846,2,0.222022559,0.167011915,0.652835584,0.703907366,1,0.032121306,0.925936229,0.174064527,0.684857259,0.167414637,0.983985397,0.178649314,0.500337921,0.656245508,0.468795045
583,206877,2635258,1.87,0.454511845,0.130347475,0.926231676,0.022353331,4,0.514068136,0.096305791,0.989970588,0.683999519,0.46604198,0.298792413,0.176807714,0.437213534,0.511029513,0.760111671
584,208440,2635402,2.49,0.84187638,0.916622777,0.220169014,0.56348807,5,0.46559185,0.80623581,0.457406805,0.497189647,0.542642526,0.984302649,0.758936128,0.481521228,0.505958068,0.060585288
585,217972,2634445,7.14,0.293329148,0.245484116,0.29719436,0.975030202,3,0.725631537,0.102646052,0.172244299,0.418242089,0.016582986,0.263153,0.65767651,0.327645545,0.120705223,0.936526251
586,184220,2634392,1.44,0.56236406,0.670691774,0.859457478,0.500223369,1,0.17162802,0.313684262,0.268490128,0.104496914,0.09066045,0.82231209,0.966263979,0.380195218,0.903240982,0.070386173
587,183842,2633224,2.48,0.577222025,0.535230734,0.48182727,0.140059793,5,0.491686689,0.574044222,0.916163271,0.156880204,0.046741042,0.148461716,0.263092375,0.29956063,0.029203111,0.870040239
588,301510,2632471,2.32,0.75880741,0.471050709,0.529062377,0.659915782,3,0.379386484,0.191741673,0.448177308,0.383007431,0.564403871,0.330072718,0.886670269,0.549994836,0.751147256,0.221288614
589,196783,2631419,3.25,0.648591673,0.201313572,0.042317148,0.413976245,1,0.50349215,0.273252782,0.363757215,0.034861604,0.493880516,0.292152412,0.261718122,0.464926774,0.291798642,0.293985529
590,184945,2630626,3.18,0.902646016,0.914136156,0.19604862,0.693408739,4,0.744046207,0.47229397,0.732324164,0.764990151,0.932466532,0.553658799,0.504476249,0.939642984,0.770216131,0.961887942
591,189364,2628666,4.69,0.628971627,0.692784317,0.703810165,0.076715161,3,0.247108405,0.426295899,0.090017228,0.066156039,0.739563162,0.270213697,0.825755786,0.744035053,0.313313717,0.015398835
592,182296,2626975,1.36,0.370365332,0.305346576,0.542915795,0.642291331,3,0.902098401,0.97330321,0.621242916,0.884468007,0.164282873,0.62905236,0.748695591,0.753406885,0.804183141,0.548617073
593,192630,2626565,2.5,0.433882701,0.341611592,0.560259536,0.10714715,5,0.012189226,0.367588704,0.667981788,0.446057165,0.598948697,0.970358758,0.979138835,0.068294554,0.619031328,0.991382337
594,180699,2626400,2.7,0.532126678,0.918528457,0.691733009,0.807448207,4,0.28997873,0.195591537,0.861051641,0.806487587,0.368298024,0.767439863,0.380056595,0.740287229,0.962616956,0.100960868
595,172742,2625986,1.23,0.216643057,0.358014772,0.155933575,0.108262829,4,0.571148506,0.94328608,0.382721372,0.590335855,0.82298656,0.417970984,0.622528093,0.917128438,0.715386662,0.295643363
596,218763,2624616,3.62,0.396007083,0.17314525,0.750052047,0.507137268,5,0.056367399,0.837753737,0.44146376,0.238530216,0.656478432,0.796518294,0.779889227,0.819629476,0.897262885,0.318496992
597,207561,2621486,1.95,0.169171159,0.502066481,0.50280197,0.528127319,4,0.868164826,0.365181475,0.18645597,0.970728964,0.413194237,0.784247889,0.341862042,0.630410972,0.352329741,0.105382236
598,214710,2621479,0.78,0.183492874,0.518690509,0.653095398,0.727911422,4,0.89368156,0.811655815,0.169150201,0.317689633,0.685268609,0.435809441,0.64112112,0.390645788,0.70208132,0.776991962
599,206874,2621182,4.25,0.554688726,0.009857947,0.818761608,0.714626759,3,0.267613924,0.900074391,0.402045796,0.020484642,0.077316932,0.494581317,0.811925426,0.392999078,0.687058519,0.058334198
600,169906,2621671,1.68,0.279683811,0.947564842,0.233978389,0.321367237,2,0.667394383,0.5793267,0.68661804,0.122055418,0.951533464,0.531508106,0.671844724,0.09349099,0.206488315,0.412005432
601,213680,2621757,2.59,0.090323534,0.551970905,0.909793739,0.408810755,3,0.830676095,0.377842225,0.125517305,0.289628962,0.687957814,0.038773079,0.436098848,0.190068101,0.764921903,0.050518345
602,171332,2620640,0.71,0.232313599,0.109022568,0.08386358,0.060753419,1,0.315038351,0.568888784,0.956021517,0.500136245,0.426323459,0.405733949,0.145231485,0.5146297,0.543545282,0.353741498
603,193825,2620389,2.31,0.969206138,0.3528378,0.658323254,0.530663431,1,0.890337417,0.628442574,0.668154262,0.985760328,0.09428677,0.827463784,0.884638091,0.274912868,0.917041111,0.076105331
604,182235,2618881,1.36,0.336765268,0.81308716,0.43672343,0.301388304,4,0.185917018,0.2891386,0.282568981,0.22464183,0.919019437,0.749712201,0.318221683,0.686491395,0.510638881,0.890976092
605,237202,2619354,5.46,0.439608143,0.073546386,0.910761927,0.139467299,4,0.561488621,0.391699778,0.613199865,0.152980627,0.472891799,0.308428754,0.485723058,0.779746305,0.868820211,0.97064393
606,210059,2619729,2.49,0.72489616,0.868660696,0.251191913,0.870440569,2,0.895050882,0.509985682,0.129443207,0.872210992,0.962495924,0.839648639,0.090477019,0.468842188,0.309818091,0.092500394
607,208810,2618883,2.02,0.489154712,0.651472591,0.967857148,0.803693274,4,0.652816296,0.343398668,0.68629501,0.738021798,0.09219461,0.865157012,0.947710497,0.223264275,0.352473338,0.923443953
608,294311,2619648,1.24,0.274299357,0.855015954,0.340116137,0.648451357,5,0.541262472,0.074694393,0.143561707,0.342815777,0.728989019,0.796948237,0.715048899,0.945842216,0.55624463,0.846134805
609,188930,2617607,2.38,0.496489885,0.148452506,0.300626294,0.162344646,2,0.566571246,0.512140705,0.046544021,0.690358524,0.736016522,0.219227614,0.38901067,0.800223751,0.070914101,0.063779383
610,191117,2617403,4.3,0.332463849,0.270485117,0.192902216,0.504514491,2,0.491708837,0.986598113,0.006235857,0.309049053,0.962256743,0.85317478,0.871461705,0.563754845,0.43720999,0.508818966
611,295792,2618130,1.68,0.294250057,0.479131922,0.860612441,0.512800587,3,0.886925681,0.9243664,0.673259952,0.818718717,0.367210183,0.158395893,0.9784593,0.621959216,0.891838302,0.92439522
612,208392,2618027,1.59,0.205160431,0.469577702,0.173456552,0.22606824,3,0.109430633,0.896462897,0.862525934,0.629573022,0.054509481,0.834674962,0.951848364,0.56571925,0.658095995,0.739087658
613,199389,2616597,1.39,0.690744314,0.907596234,0.400047861,0.993250259,4,0.644802111,0.637545258,0.944952969,0.878715519,0.419934141,0.223793012,0.21471682,0.79407877,0.935082455,0.517125218
614,167313,2615244,1.28,0.538392924,0.400701567,0.464452052,0.315266926,4,0.857108586,0.377748275,0.161733548,0.21775995,0.496243725,0.295279182,0.511967251,0.778463414,0.920957721,0.348254288
615,181303,2614428,1.72,0.187616759,0.961861314,0.980913503,0.164746901,5,0.952199441,0.044630803,0.207536181,0.259583581,0.801412631,0.574827592,0.704414069,0.517559488,0.103582229,0.854765634
616,198755,2612549,7.78,0.007903636,0.237556312,0.896425177,0.797550457,3,0.523518094,0.619843078,0.50731586,0.269898716,0.241887117,0.408228503,0.205908155,0.788284415,0.257012435,0.196861097
617,206253,2611688,5.04,0.132159765,0.330517869,0.044749803,0.767458421,5,0.894886646,0.57411382,0.547868299,0.819924648,0.295679617,0.566298453,0.967091306,0.521339667,0.738568935,0.201456
618,173636,2611775,1.52,0.903649456,0.415777051,0.025197936,0.968102071,1,0.239479238,0.88934905,0.295383332,0.821528057,0.505385438,0.039753025,0.510643123,0.690261606,0.445742479,0.181646227
619,168201,2609963,1.55,0.813862522,0.188043595,0.969484869,0.935321114,2,0.177010926,0.93932825,0.043160611,0.168157055,0.228050919,0.037258032,0.733499512,0.141735287,0.79189147,0.718636453
620,208583,2610284,1.94,0.184052393,0.095688782,0.992626607,0.52284996,3,0.743975416,0.296409004,0.514033367,0.825972591,0.752106895,0.429931058,0.367547047,0.555536506,0.479832935,0.076876347
621,180658,2609719,2.87,0.871285343,0.990330718,0.457102593,0.200273747,2,0.484271687,0.694094847,0.062198039,0.865237935,0.162014687,0.331765104,0.827996337,0.911178726,0.19482489,0.89897862
622,218001,2609760,4.23,0.451185089,0.289965418,0.022891998,0.281726973,4,0.41507615,0.985654775,0.042253426,0.608347525,0.921061292,0.75877749,0.388509194,0.123813309,0.285118625,0.784012677
623,183003,2607799,1.8,0.958112318,0.989836851,0.688278464,0.869758555,2,0.92725074,0.262218104,0.49501293,0.189849649,0.138591129,0.267805399,0.607595533,0.036584381,0.558699288,0.729599821
624,167874,2605655,2.38,0.305254569,0.509053166,0.415686194,0.083182056,4,0.150919882,0.156064119,0.346409506,0.577567103,0.590385896,0.960076867,0.726557492,0.658771745,0.888679541,0.627111818
625,198246,2603311,3.94,0.053956088,0.447616133,0.915992148,0.446468796,2,0.197798337,0.388415033,0.902638729,0.332095865,0.768141978,0.810753696,0.223208745,0.281658287,0.022318103,0.413729809
626,170175,2603081,2.61,0.174804952,0.759909882,0.447261325,0.233238318,2,0.567832835,0.767374347,0.466238007,0.140081841,0.207397681,0.020402781,0.533581757,0.633374735,0.510132501,0.979547275
627,201807,2602803,2.83,0.393961376,0.397176551,0.922689171,0.659247261,4,0.226687765,0.101920285,0.651585595,0.125533731,0.968364698,0.169485233,0.850041901,0.784343532,0.557885461,0.891489334
628,199749,2602392,1.49,0.718416628,0.096105886,0.092092373,0.73644113,3,0.755304364,0.663517848,0.402837396,0.360423708,0.447896311,0.183311844,0.945675801,0.02948381,0.913304268,0.051593155
629,179994,2602210,3.91,0.67166134,0.27567696,0.787939547,0.271632814,5,0.552551054,0.953451387,0.022066637,0.822940139,0.060878122,0.278118879,0.331488823,0.406825104,0.052874808,0.4674791
630,165463,2600805,2.14,0.634674742,0.277222189,0.093840817,0.841967142,1,0.21345728,0.882588369,0.68394614,0.013852597,0.174605891,0.744922189,0.880821728,0.423188114,0.400864319,0.230173694
631,179175,2600683,1.26,0.367043782,0.287426809,0.880621853,0.451521959,5,0.312771791,0.298694427,0.224378859,0.122025787,0.480850714,0.035985221,0.498939864,0.75331869,0.711088529,0.98528359
632,287541,2600526,0.59,0.208579355,0.155868554,0.818954454,0.003203724,5,0.651589781,0.55955182,0.945979985,0.83028451,0.177739412,0.656317834,0.423775457,0.58814096,0.203360648,0.897311757
633,171328,2599434,3.96,0.563498333,0.586171787,0.983886392,0.372341761,2,0.629525396,0.669691186,0.975783393,0.896397691,0.404667909,0.150852956,0.76224606,0.897721701,0.664203934,0.12414795
634,175078,2599082,3.12,0.912016815,0.611628588,0.479261342,0.920755205,5,0.084694406,0.395126401,0.95113763,0.476188266,0.459991259,0.358034159,0.359617473,0.633297709,0.25587267,0.625354995
635,186389,2598790,3.32,0.066180419,0.567315397,0.766732997,0.036961948,3,0.013781204,0.913170878,0.169571597,0.771614022,0.524571245,0.587873079,0.396174789,0.986390509,0.529832072,0.302549873
636,183425,2597023,4.8,0.191307905,0.047651998,0.717642657,0.721311806,3,0.063966269,0.135223383,0.077524094,0.010744544,0.706938894,0.731059245,0.003076535,0.059021457,0.5507695,0.821838923
637,174096,2596719,2.82,0.9751281,0.464430795,0.19659091,0.177278454,4,0.308802616,0.186006371,0.644054882,0.165395608,0.627648187,0.864925013,0.472749225,0.006926672,0.106260643,0.143295691
638,199753,2594172,3.2,0.497584363,0.063484573,0.707214117,0.028030119,4,0.382747332,0.7785762,0.381344809,0.938318459,0.675702009,0.92093826,0.649603656,0.250496513,0.545312023,0.061353824
639,177274,2594159,2.42,0.801245991,0.910893846,0.263562293,0.050851997,2,0.324570179,0.357503366,0.128922581,0.17616317,0.5212839,0.91374913,0.115494831,0.406828517,0.494206082,0.76493336
640,170478,2593361,3.39,0.372220581,0.595720847,0.240199109,0.81414431,3,0.465659045,0.431399885,0.830590055,0.490578223,0.392589755,0.980530629,0.212618155,0.994984897,0.214201758,0.290353052
641,187373,2593306,4.72,0.938843824,0.038551127,0.474122243,0.236799502,2,0.228311069,0.86171584,0.045594038,0.9162166,0.361690656,0.564727493,0.911336309,0.631871579,0.014035596,0.531118991
642,200550,2593532,1.72,0.383284155,0.076577551,0.307150667,0.362299968,3,0.984039359,0.062620651,0.215029213,0.7626678,0.188596504,0.462607643,0.700702196,0.454687543,0.785870385,0.178059976
643,188730,2592881,6.79,0.106495953,0.219193935,0.794841061,0.552057161,2,0.411154362,0.594401176,0.483750662,0.157986721,0.694294459,0.804634516,0.837150072,0.715756049,0.455870198,0.490210385
644,298329,2589811,2.64,0.602327862,0.489795564,0.807884663,0.895534005,4,0.607236505,0.35737464,0.785102634,0.871494934,0.731392332,0.670485434,0.489609796,0.532061713,0.493476702,0.425216854
645,281629,2589319,4.87,0.244540736,0.628944192,0.666725784,0.022226243,1,0.256608013,0.74424114,0.824293114,0.319017156,0.064818212,0.314905206,0.878022094,0.755087199,0.37098698,0.168945636
646,174192,2585635,4.9,0.104889371,0.534361843,0.392235748,0.121742146,4,0.510931853,0.218245225,0.445812656,0.445985302,0.239497969,0.608825987,0.450870805,0.940203217,0.363695528,0.507664131
647,204523,2584994,1.45,0.410580065,0.21323398,0.307104684,0.145672567,5,0.597226393,0.365912413,0.02695348,0.080796514,0.503878643,0.672397003,0.884542424,0.041368749,0.567669561,0.277787797
648,200874,2582310,0.92,0.310653949,0.316844636,0.727543393,0.604018033,4,0.245557633,0.510793684,0.137147355,0.330255121,0.167542073,0.853570011,0.843484788,0.864979295,0.553935533,0.687192058
649,294452,2580367,2.14,0.189836357,0.413371689,0.797176682,0.523023319,4,0.473979725,0.831759724,0.722249633,0.115338098,0.598438821,0.825874072,0.163961044,0.453034527,0.356756558,0.605057688
650,211713,2581201,1.81,0.531319179,0.778227553,0.242339463,0.293462094,5,0.008363033,0.71603705,0.451281516,0.9689765,0.441824835,0.987731354,0.030634787,0.746168023,0.581320801,0.534005706
651,195486,2576677,2.67,0.374345345,0.011618155,0.386062024,0.39895292,4,0.263984489,0.622979983,0.593947516,0.85305716,0.877223982,0.499387565,0.677171931,0.180262286,0.359798235,0.516932588
652,187797,2575282,1.18,0.99370371,0.279473652,0.621943451,0.467982497,4,0.426490856,0.404521497,0.714876157,0.793828882,0.143413654,0.342183074,0.769803369,0.114935806,0.441980358,0.838839984
653,198427,2574909,2.45,0.520123271,0.076982328,0.64216973,0.953438772,3,0.327177058,0.742673706,0.85180816,0.386180648,0.652539634,0.628877548,0.336302557,0.995859025,0.360838447,0.725208524
